Date,high,low,open,close,volume,median,signal,sorting,slowk,slowd,SMA,SAR,macd,macdsignal,macdhist,upperband,middleband,lowerband,HT_TRENDLINE,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,CDL3OUTSIDE,CDL3STARSINSOUTH,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLKICKINGBYLENGTH,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSHORTLINE,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS
2017-08-15,4381.22998046875,3994.419921875,4200.33984375,4376.6298828125,2272039936,4187.824951171875,0,958,88.43207948067165,89.1772698983138,3201.690380859375,3681.0435032393857,420.80228408319545,309.3672383829386,111.43504570025686,4523.45296326341,4168.331982421875,3813.21100158034,3183.9447315321613,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-16,4484.7001953125,4243.7099609375,4384.43994140625,4331.68994140625,2553359872,4364.205078125,1,959,80.29626738128475,85.20395501543597,3265.741982421875,3836.0288455602586,434.4697517540558,334.38774105716203,100.08201069689375,4483.869155477305,4257.727978515625,4031.5868015539454,3229.2977535607865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0
2017-08-17,4370.1298828125,4015.39990234375,4324.33984375,4160.6201171875,2941710080,4192.764892578125,1,960,70.05131679734042,79.59322121976572,3321.9723828125,3965.763115510707,426.580063789228,352.8262056035752,73.7538581856528,4449.09637709909,4275.2,4101.303622900909,3275.834962867465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-18,4243.259765625,3970.550048828125,4137.75,4193.7001953125,2975820032,4106.9049072265625,0,961,56.42434152305923,68.92397523389492,3386.66119140625,4484.7001953125,418.17623969240594,365.8962124213414,52.28002727106457,4424.400608708843,4248.9140625,4073.427516291157,3328.56545533288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-19,4196.2900390625,4069.8798828125,4189.31005859375,4087.659912109375,2109769984,4133.0849609375,1,962,38.81927579275746,55.098311371052496,3448.98958984375,4474.417192382813,398.3674519001461,372.39046031710234,25.97699158304374,4445.899011414676,4230.060009765625,4014.2210081165736,3372.416104492188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0
2017-08-20,4109.14013671875,3988.60009765625,4090.47998046875,4001.739990234375,2800890112,4048.8701171875,1,963,26.180977297923604,40.47486487124689,3502.18798828125,4464.339849511719,371.4539354814224,372.2031553499663,-0.7492198685439462,4375.575859940821,4155.08203125,3934.588202559179,3421.7159690129206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0
2017-08-21,4128.759765625,3674.580078125,3998.35009765625,4100.52001953125,3764239872,3901.669921875,0,964,30.027184842529312,31.67581264440358,3553.848388671875,4454.464053498047,354.0146422142934,368.56545272283176,-14.550810508538348,4241.122498680324,4108.848046875,3976.573595069677,3459.9024548819784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-22,4255.77978515625,4078.409912109375,4089.010009765625,4151.52001953125,2369819904,4167.0948486328125,0,965,49.78849062703375,35.33221758916235,3610.85119140625,4423.268694483126,340.3853994299129,362.929442064248,-22.544042634335085,4236.626332520859,4107.02802734375,3977.4297221666416,3514.224190892929,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-23,4376.39013671875,4130.259765625,4137.60009765625,4334.68017578125,2037750016,4253.324951171875,0,966,79.11865466975618,52.97811004643987,3673.951201171875,4393.321149828801,340.439248465741,358.4314033445466,-17.992154878805593,4356.733419879597,4135.2240234375,3913.7146269954037,3574.2704735910797,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-24,4455.7001953125,4307.35009765625,4332.81982421875,4371.60009765625,1727970048,4381.525146484375,0,967,88.45049449262258,72.45254659647095,3733.8016015625,3674.580078125,339.5469672791023,354.65451613145774,-15.107548852355421,4473.180926352676,4192.012060546875,3910.843194741073,3636.6471809061163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
2017-08-25,4379.27978515625,4269.52001953125,4372.06005859375,4352.39990234375,1511609984,4324.39990234375,1,968,90.02185450588986,85.86366788942298,3799.167197265625,3690.20248046875,333.4467659566176,350.4129660964897,-16.966200139872115,4487.9727180944465,4262.14404296875,4036.315367843054,3698.694422325722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
2017-08-26,4416.58984375,4317.2900390625,4345.10009765625,4382.8798828125,1537459968,4366.93994140625,0,969,85.56929667366838,88.01388189072706,3866.055595703125,3705.5124347656247,327.2988942347238,345.79015172413654,-18.49125748941276,4488.927818453832,4318.616015625,4148.304212796168,3759.95107421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
2017-08-27,4403.93017578125,4224.64013671875,4384.4501953125,4382.66015625,1959330048,4314.28515625,2,970,81.67701631270334,85.756055830754,3929.172802734375,3720.516189976562,318.73475564723185,340.3790725087556,-21.64431686152375,4402.293370929271,4364.84404296875,4327.394715008229,3839.7515805288467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,-100,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,100,0,0,0,0,0,0
2017-08-28,4625.68017578125,4352.1298828125,4389.2099609375,4579.02001953125,2486080000,4488.905029296875,0,971,82.20696585167188,83.15109294601467,3996.4980078125,3735.219870083281,324.05669022764687,337.11459605253384,-13.057905824886973,4580.503290651237,4413.71201171875,4246.920732786262,3917.433965369592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-29,4626.52001953125,4471.41015625,4570.35986328125,4565.2998046875,1937849984,4548.965087890625,1,972,83.5627693610012,82.48225050845895,4048.993603515625,3770.8382823111997,323.4388532848511,334.3794474989973,-10.940594214146188,4649.379744521217,4452.451953125,4255.524161728783,4000.4607338491587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,-100,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0
2017-08-30,4736.0498046875,4549.39990234375,4555.58984375,4703.39013671875,1944930048,4642.724853515625,0,973,88.91518232298546,84.89497251188631,4108.571611328125,3822.179186544403,330.2846331266369,333.5604846245252,-3.2758514978883113,4770.515163304126,4522.65,4274.784836695873,4085.4472275868293,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-31,4892.009765625,4678.52978515625,4701.759765625,4892.009765625,2599079936,4785.269775390625,0,974,92.79344481593388,88.42379883330698,4169.094404296875,3895.2888359958506,346.9307884923337,336.2345453980869,10.696243094246825,4961.337642252264,4624.4759765625,4287.6143108727365,4178.090057278479,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-01,4975.0400390625,4469.240234375,4901.419921875,4578.77001953125,2722139904,4722.14013671875,1,975,76.66595883391149,86.12486199094373,4215.447607421875,3994.9609289587656,331.03123487686935,335.1938832938434,-4.1626484169740365,4913.124579911811,4663.69794921875,4414.271318525689,4261.139414434363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-02,4714.080078125,4417.58984375,4585.27001953125,4582.9599609375,1933190016,4565.8349609375,2,976,55.34984420709795,74.93641595231456,4265.06720703125,4112.570422171214,315.136124266086,331.1823314882919,-16.046207222205908,4912.860205847618,4664.4859375,4416.111669152381,4319.608523310858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,100,-100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0
2017-09-03,4591.6298828125,4108.39990234375,4591.6298828125,4236.31005859375,2987330048,4350.014892578125,1,977,26.936282869489393,52.98402863683307,4299.268408203125,4975.0400390625,271.4384115006869,319.2335474907709,-47.79513599008396,5026.671226457112,4598.68798828125,4170.704750105388,4351.94877305068,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-04,4427.83984375,3998.110107421875,4228.2900390625,4376.52978515625,2697969920,4212.9749755859375,0,978,27.720122730786795,36.6687499357915,4328.304794921875,4957.707236328125,245.29461573790286,304.4457611401973,-59.151145402294446,4976.924984280934,4533.31591796875,4089.706851656566,4364.480244024368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-05,4617.25,4376.58984375,4376.58984375,4597.1201171875,2172100096,4496.919921875,0,979,38.270157246607695,30.975520948961417,4356.801201171875,4919.323351171875,239.6131541970417,291.4792397515662,-51.86608555452449,4762.787600079735,4474.33798828125,4185.888376482764,4373.143564918155,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-06,4655.0400390625,4491.330078125,4589.14013671875,4599.8798828125,1844620032,4573.18505859375,2,980,61.36691294592257,42.45239764110581,4377.86599609375,4882.474821421875,232.65138467275392,279.7136687358037,-47.06228406304979,4773.544117867024,4478.5599609375,4183.575804007976,4390.791272101151,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,-100,0,0,0,0,0,0,0,0
2017-09-07,4661.0,4075.179931640625,4605.16015625,4228.75,2700890112,4368.0899658203125,1,981,60.052743489598846,53.22993789404316,4374.01080078125,4847.100232861875,194.93990639178446,262.75891626699985,-67.81900987521539,4736.573296634343,4407.71796875,4078.862640865658,4406.317429070723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-08,4308.81982421875,4114.10986328125,4229.81005859375,4226.06005859375,1386230016,4211.46484375,2,982,51.076659243505794,57.4987718930092,4375.77599609375,4813.1406278442755,162.95775678435257,242.7986843704704,-79.84092758611783,4738.870844494636,4405.66796875,4072.465093005364,4412.554836168791,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0
2017-09-09,4245.43994140625,3951.0400390625,4229.33984375,4122.93994140625,1679090048,4098.239990234375,1,983,31.13100463999263,47.42013579103255,4365.6283984375,4780.53940702738,127.81734239565958,219.80241597550824,-91.98507357984866,4759.923813906582,4354.95,3949.9761860934177,4416.825542827404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-10,4261.669921875,4099.39990234375,4122.47021484375,4161.27001953125,1557330048,4180.534912109375,0,984,29.403815948976842,37.20382661082522,4358.8116015625,4730.769444949487,101.88674086012361,196.21928095243132,-94.33254009230771,4609.396426311631,4267.77998046875,3926.1635346258686,4412.531558847068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-11,4344.64990234375,4085.219970703125,4168.8798828125,4130.81005859375,1864530048,4214.9349365234375,1,985,26.381764853413596,28.97219514746115,4357.61919921875,4683.985680596267,77.97978561236596,172.57138188441826,-94.5915962720523,4264.92692789436,4173.966015625,4083.00510335564,4409.669444580079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0
2017-09-12,4131.97998046875,3789.919921875,4131.97998046875,3882.590087890625,2219409920,3960.949951171875,1,986,23.879376687190653,26.554985829860495,4345.174794921875,4640.008942104241,38.5595832896588,145.76902216546637,-107.20943887580756,4338.444398946413,4104.734033203125,3871.0236674598386,4403.138113141742,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-13,3920.60009765625,3153.860107421875,3875.3701171875,3154.949951171875,2716310016,3537.2301025390625,1,987,14.03937551291017,21.433505684504937,4307.866396484375,4572.001820485902,-50.80998309218785,106.45322111393551,-157.26320420612336,4652.714134213019,3890.51201171875,3128.309889224481,4375.889896065848,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-14,3733.449951171875,2946.6201171875,3166.300048828125,3637.52001953125,4148069888,3340.0350341796875,0,988,22.07217283460427,19.996975011568495,4293.29759765625,4430.187649179499,-81.7542249969647,68.81173189175547,-150.56595688872017,4535.881150400024,3793.42802734375,3050.9749042874755,4342.637130301339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-15,3808.840087890625,3487.7900390625,3637.75,3625.0400390625,1818400000,3648.3150634765625,1,989,32.67930708132422,22.93028514294635,4274.2783984375,4252.159545340459,-106.06217108514375,33.836951296375624,-139.89912238151936,4333.999329512554,3686.18203125,3038.3647329874457,4307.297955242999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0
2017-09-16,3664.81005859375,3445.639892578125,3606.280029296875,3582.8798828125,1239149952,3555.2249755859375,1,990,50.540968370139865,35.09748276202291,4251.53279296875,4095.4948139621038,-127.26137582847332,1.6172858714058336,-128.87866169987916,4047.7781863990535,3576.59599609375,3105.413805788446,4275.588521480147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0
2017-09-17,4079.22998046875,3591.090087890625,3591.090087890625,4065.199951171875,1943209984,3835.1600341796875,0,991,66.98820987762439,50.069495109696284,4240.753583984375,2946.6201171875,-103.94449231576391,-19.495069766028116,-84.4494225497358,4189.97010845029,3613.11796875,3036.2658290497093,4257.057719465593,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-18,4094.070068359375,3868.8701171875,4073.7900390625,3924.969970703125,1563980032,3981.4700927734375,1,992,79.23357913350428,65.5875857937563,4222.88837890625,2969.272314453125,-95.67816330683809,-34.731688474190115,-60.94647483264797,4151.512983519833,3767.12197265625,3382.7309617926667,4242.049697246926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0
2017-09-19,4031.389892578125,3857.72998046875,3916.360107421875,3905.949951171875,1213830016,3944.5599365234375,1,993,85.00420263215145,77.07533054776016,4205.030380859375,3014.264224609375,-89.62861178601997,-45.71107313655609,-43.917538649463886,4192.572591262067,3820.807958984375,3449.0433267066833,4229.965570502398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0
2017-09-20,3916.419921875,3613.6298828125,3901.469970703125,3631.0400390625,1411480064,3765.02490234375,1,994,61.614498394758165,75.28409338680476,4174.956787109375,3057.456458359375,-105.79766142617245,-57.72839079447936,-48.069270631693094,4191.267501557515,3822.007958984375,3452.7484164112348,4215.469663311977,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-21,3758.27001953125,3553.530029296875,3628.02001953125,3630.699951171875,1194829952,3655.9000244140625,2,995,37.95232623073055,61.52367575254684,4144.87837890625,3098.921002759375,-117.28717842410651,-69.64014832040479,-47.647030103701724,4177.288535729055,3831.57197265625,3485.855409583445,4198.946321225722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2017-09-22,3819.2099609375,3594.580078125,3629.919921875,3792.39990234375,928113984,3706.89501953125,0,996,29.019856358529818,42.862226994672966,4113.41357421875,3138.726965383375,-112.05318932986938,-78.1227565222977,-33.93043280757168,4032.305320262489,3777.011962890625,3521.718605518761,4181.475257722702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
2017-09-23,3796.14990234375,3666.89990234375,3796.14990234375,3682.840087890625,768014976,3731.52490234375,1,997,28.50922105042226,31.827134546561,4078.115185546875,3176.940689502415,-115.41534045936487,-85.58127330971114,-29.834067149653734,3941.601979779822,3728.585986328125,3515.5699928764275,4161.438716634115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0
2017-09-24,3950.25,3681.580078125,3681.580078125,3926.070068359375,1374210048,3815.9150390625,0,998,55.05208410476771,37.52705383790672,4047.0223828125,3213.6258646566935,-97.33126850964618,-87.93127234969815,-9.399996159948032,3959.2035483147483,3732.610009765625,3506.0164712165015,4146.432950032552,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-25,3969.889892578125,3869.89990234375,3928.409912109375,3892.35009765625,1043740032,3919.8948974609375,1,999,67.44734039637444,50.336215183854925,4007.03599609375,3248.8436328048006,-84.74356001812566,-87.29372988338365,2.5501698652579847,4014.174680913297,3784.872021484375,3555.5693620554534,4132.022315870716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0
2017-09-26,4210.0498046875,3884.820068359375,3892.93994140625,4200.669921875,1686880000,4047.4349365234375,0,1000,91.25258472140912,71.25066974085054,3991.9119921875,3282.6526902269834,-49.320343056969705,-79.69905251810086,30.37870946113115,4245.126438117233,3898.866015625,3552.6055931327664,4117.942598312542,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-27,4279.31005859375,4109.7001953125,4197.1298828125,4174.72998046875,1712320000,4194.505126953125,1,1001,87.59197095064279,82.09729868947556,3975.58279296875,3338.2965170946145,-23.07433827870591,-68.37410967022187,45.29977139151596,4360.456412534699,3975.33203125,3590.2076499653012,4097.880704086355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,-100,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0
2017-09-28,4214.6298828125,4039.2900390625,4171.6201171875,4163.06982421875,1367049984,4126.9599609375,1,1002,87.31740971769477,88.72065512991567,3972.65318359375,3413.5776004145455,-3.1784286144966245,-55.33497345907682,52.156544844580196,4338.167496109981,4071.377978515625,3804.588460921269,4065.062491039772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0
2017-09-29,4358.43017578125,4160.85986328125,4166.10986328125,4338.7099609375,1207449984,4259.64501953125,0,1003,86.4798693388542,87.12975000239737,3971.140390625,3482.836197068882,26.45693520385248,-38.97659172649096,65.43352693034345,4444.10378232295,4153.90595703125,3863.7081317395505,4031.2367822947135,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-30,4403.740234375,4269.81005859375,4341.0498046875,4403.740234375,1208210048,4336.775146484375,0,1004,92.17213712473266,88.65647206042733,3963.4051953125,3570.395594940119,54.561621715192814,-20.2689490381542,74.83057075334702,4450.0296888533185,4256.183984375,4062.3382798966823,4006.4093648883777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-01,4470.22998046875,4377.4599609375,4395.81005859375,4409.31982421875,1431730048,4423.844970703125,2,1005,93.94303409556396,90.86501351971707,3955.78279296875,3670.3969516723046,76.40427362226637,-0.9343045060700845,77.33857812833645,4514.490998511939,4297.91396484375,4081.336931175561,3990.302459426153,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2017-10-02,4432.47021484375,4258.89013671875,4408.4599609375,4317.47998046875,1288019968,4345.68017578125,1,1006,83.47332302247828,89.86283141425842,3959.3319921875,3782.373575703807,85.3205031235666,16.31665701985725,69.00384610370935,4504.823235646467,4326.46396484375,4148.104694041032,3975.0528846404254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
